id,comment_text,toxic,severe_toxic,obscene,threat,insult,identity_hate,is_bad
cc357f5cd7632bc5,"""

The main difference is that the US Army had payroll records and the Indians didn't.

The army had estimates of Indian casualties, some based upon observed burials, and others not.

If there is an event in the history of the United States where the foibles, weaknesses, and follies of historical research are revealed better than the Little Bighorn it is a matter of dispute.

Historical research is a great pleasure and requires a degree of rigor. We will never get it right, but we can try.

I recommend all  read Carol Reardon's 'Pickett's Charge in History & Memory,' Chapple Hill, 1997, University of North Carolina Press, ISBN 0-8078-2379-1.

""""Frustration will likely remain the lot of the purists. As a disgruntled veteran noted in 1913, """"Pickett's charge has been so grossly exaggerated and misrepresented as to give some color to the oft-repeated axiom that 'history is only an agreed-upon lie."""" This, the second to last sentence in her book, cited """"Pickett's Charge,"""" National Tribuen, January 29, 1914.

Dig on ladies and gentlemen, we might refine the agreed-upon lie.""",0,0,0,0,0,0,False
01754d101f511048,"""

Nope, I didn't read the guide to appealing, didn't have time. The user in question IS engaged in harassment, I've been doing this long enough to know and I can prove it. He/she immediately placed a threatening notice of blocking me permanently on my user page, reverted the article while I was in the midst of editing it (my second pass, couldn't even preview changes), then changed his/her mind as to my real wiki-sin, since the onus for proving the Doris Day available as PD on archive.org was on him/her not me and the usual span for pre-Bern had expired long ago, ... decided my REAL sin was Original Research (oh noes), and continued to revert based on that. Does OR add clutter? Sure it can, but if the user in question was REALLY concerned about that, about the quality of the article and about extraneous details, WHY DIDN'T HE/SHE EVEN NOTICE two paragraphs already there, comprising about 1/3 of the entire article, dealt with Norman Schwarzkopf, an unrelated book and an unrelated ice cream store name? I'll tell you why: the user wasn't engaged in good-faith/goodwill editing and the normal back-and-forth that leads to better articles. He/she was involved in blocking input to the article. Why? Was it personal against me, or was it to preserve the existing content of the article, including the false claims and extraneous material not even concerned with ther subject at hand? I can only speculate, but I'd guess it's some sort of power trip and wiki-bullying. I don't really have time for this. I have made a fair number of very good edits over the years and have usually refrained from saying anything that isn't directly related to content and improving articles. I could pretend this user didn't do what he/she did, but I'm wasting my own time here and I don't really have a stake in any such pretense. I don't have any stake in improving this article either, no dog in the race, I just see how it can be improved and made more informative. As a long-term wikipedia user and editor, I don't see any problem in jumping in and fixing something. I almost expect some sort of pushback now, but not over completely minor edits which are very good and on-target in very minor stub-like articles. The problem isn't me here, it's that if people such as the user in question can get away with this sort of behavior, and they are getting away with it, wikipedia becomes a much poorer place, a playground filled with bullies rather than a library where we can all learn and share. Also, I don't recal ever having called him/her a bot, I think you put those words in my mouth, perhaps inadvertently. His/her behavior is malicious, but probably not malware, just the normal human collection of problems. I think this user should be warned against trying to be a gatekeeper, he/she isn't quite qualified for that at this point anyway, and it's having a very chilling effect across wikipedia. I won't egnage in a battle of the wikipedia rule acronyms, I will continue to write in English, and to read articles on wikipedia in English, and to think of ways to improve them in English. I am fully aware of how the terms """"vandlism"""" are used and misused here, and most of the rest of the wikijargon. Nothing new under the sun here. If you read the edits I made carefully, and note the times of the reverts and the history of actions by that other user, you will see I'm not off the mark here at all. I know what's going on. I don't know why, but I don't have to, and I expect the motivations aren't interesting. Respond if you have anything to say.   """,0,0,0,0,0,0,False
e8f0f2b972e02f5e,"""::::We have definitely always said the Hague, and never just """"Hague"""". But we never said The Hague with a capital The in mid-sentence. That is some bizarre modern Wikipedia hypercorrection. That's like people retroactively putting CamelCase into words where it never existed in the past.
My interest is more in how we used to alphabetize the name. That I do not recall specifically but I suspect it would have been listed under 'H', not 'T', since the the is only a the. Computer sort order didn't use to matter; there was no such thing. People named M', Mac, and Mc were put together in a group by hand by some typesetter.
  

""",0,0,0,0,0,0,False
60fd2b9400fff7e6,"Jeff Gordon 

I really don't feel like vadalizing anymore.",0,0,0,0,0,0,False
1c4b47aa23463f4b,ive changed the lead image as it shows one of the oldest trains in the fleet and distroys the companys image. so i put a picture of there newest trains - the class 450 desiro.,0,0,0,0,0,0,False
090e857cf789b5e2,"Crusader States 

Thank you for fixing an obvious mistake.  I was just wondering...What was the relationship between the Holy Roman Empire and Latin Empire?  Do you have any worthwhile resources?   08:33, 27 Mar 2005 (UTC)",0,0,0,0,0,0,False
777a69e41de0d340,"RE: Hey

I lived in Bucks County when I was six or seven but I moved to New Jeresy when I was eight.",0,0,0,0,0,0,False
6ee2fff949853662,See Wikipedia:Articles for deletion/Alberto Celli,0,0,0,0,0,0,False
7dff41a3341fb405,"Sockpuppetry case 

So now you are trying to get technical. Nice. Are you actually trying to help here? - | Talk",0,0,0,0,0,0,False
b5153a66881889e9,"""|decline=I'm going to go ahead and decline your request and protect this page to prevent any further waste of time, both yours and ours. Good day.   """,0,0,0,0,0,0,False
a44278c870a76373,fuck you white trash!!!,1,0,1,0,1,1,True
52e015c3683af7a3,"""
Look here - the admin closed as not abusive enough - what is it I did?
1.This user undid my edit, with an edit summary 'no I don't think so' which seems to breach WP:ESDONTS namely don't 'Make snide comments' or 'Be aggressive' 2.I tried to discuss at User talk:Cassianto but the user was again rather condescending and seemed to be ganging up on me with other users he already knows 3.When discussion began on at Talk:Moors murders, I simply put 'I think it is notable enough for a single line' - however, Cassianto replied 'Then you need to look up the definition of """"notable"""", clearly.' (Ignoring WP:NNC) I believe this breaches WP:CIVIL - when I indicated the editor should read WP:CIVIL they replied 'I did once, and I vowed never to read it again' 4.It is breathtaking the way some editors feel policies don't apply to them. I was not rude to the editor, but I was treated in a condescending and arrogant manner over a very minor matter

The user then preceded to launch a very abusive and malicious attack on me. He linked my 710 contributions [166] and entirely falsely wrote 'Not so ridiculous when you look at his contributions which seem to be all geared around the May elections. This user seems to be on a campaign trial on behalf of UKIP'. This is called blatantly misleading other editors, surely in violation of policies such as WP:AGF, WP:BITE, WP:CIVIL and WP:NPA. I have nothing to do with UKIP. I am not a member of any political party. I am not enrolled to vote in the United Kingdom. So these are ludicrous allegations. I have created 21 pages, 16 non-related to the elections. Articles I have created such as Endorsements in the United Kingdom general election, 2015 are very important and been widely edited and viewed. I have also created articles such as United Kingdom general election, 2015 (Wales) in accordance with precedent. I have worked hard on the project for good and in good faith. Examples: List of European Union member states by GDP growth and Mr Galloway Goes to Washington. I have successfully nominated dozens of articles for speedy deletion. As a new editor, I am deeply upset by how hard it is to edit this site without abuse and being treated like a moron (WP:BITE). It certainly is not encouraging for those wanting to make a difference in good faith.
Nothing at WP:SPA points to me. 5.The editor has breached multiple policies.

Editor still going. He has written now 'What makes you think I give a fuck about your political leanings?' (despite questioning them) and removed the ANI notification remarking 'what a waste of time'. What is the point of WP:CIVIL, WP:AGF, WP:NPA, WP:BITE?

What did I say that was uncivil? Mellowed Fillmore said 'It is my view that AusLondonder is clearly not here to build an encyclopedia. He is likely to remain a problematic editor and I'm not sure that any more patience needs to be shown' - yet I have created 27 pages  including Endorsements in the United Kingdom general election, 2015 and List of European Union member states by GDP growth. How can they possibly say that with your agreement? 
I will address each other point at the ANI if you wish.   """,0,0,0,0,0,0,False
0459b8ab9f31d686,"God God God 

I would to mention one BIG thing that people making this chapter missed, and that thing is to LEAVE GOD ALONE! Damn it, people, it is not all God. God God God.

Classical Pantheism belives in god as conscious and Naturalist believe in (again) God as uncoscious. This is ridicilous. Naturalist Pantheist believe that there is no such thing as God but unity. LEave God. We don't think of it as 'unconscious God' but like one BIG UNITY. Now please change the whole thing. (for naturalist pantheist, or whatever you call them)",0,0,1,0,0,0,True
a4942cc3b3299578,"""
Truly, Rollo, was there any need to remove """"The"""" from """"The CW"""" in those articles today? Clearly that is the name of the company, and after you'd just been blocked two days ago as a result of this silly dispute...? A dispute you yourself said had been blown out of proportion. Take it to WP:DR and leave it out of article space.  """,0,0,0,0,0,0,False
5a13151390ce3120,"the first blatant lie about james tod by some editors such as sitush , qxyrian just exposed freiteg is told to be the only historian to write bio-graphy of james tod hahahaha, do you guys know who the great historian gh ojha is even though he wrote history in Hindi he is one of the great indian historian and the only hindi writing great historian. This shows some blatant lie about james tod that freiteg wrote his only biography that useless guy wrote in post 2000 that is more than 150 years after tod death , gh ojha wrote book on tod before 1925AD . And further gh ojha is very very noted and reputed historian and not like freiteg.115.242.110.62",0,0,0,0,0,0,False
d79ddfbd28b586e6,"Intercity 225 

 Intercity 225 

Hello Snow, I notice that you've add copies of the File:Class 91 Peterborough - late 1980 s.jpg image to several articles, with captions stating that it is an Intercity 225 set.  This is incorrect;  it is a British Rail Class 91 locomotive, coupled to British Rail Mark 3 coaches.  This is the origin of the eight British Rail Class 43 locomotives (six now used by Grand Central Railway) with buffers fitted that were used before delivery of the matching British Rail Mark 4 stock to make up the Intercity 225 sets.  Hope that's useful!  —  

It is usefull. I'm modifying it now.",0,0,0,0,0,0,False
0f5fe8d17f2db7bb,"WIKIBITCH 

YO LIL PUNKASS AINT SHIT OUT ON DA STREETS NIGGA",1,0,1,0,1,1,True
df75c03375cf65a1,"excuse me 
i am the author of the freeston chronicles and have sold many copies. mr johnson is a reccuring villain throughout. my article isnt nonesense.",0,0,0,0,0,0,False
0af95887109b785d,And here's a paper that suggests that Seychelles–Aldabra tortoises are morphologically variable: http://www.bioone.org/doi/abs/10.2744/CCB-0828.1,0,0,0,0,0,0,False
210558ba87d399df,"GameCube

Thanks for experimenting with Wikipedia. Your test worked, and has been removed or reverted. Please use the sandbox for any other tests you want to do. Take a look at the welcome page if you would like to learn more about contributing to our encyclopedia.",0,0,0,0,0,0,False
4e31414c10492e60,"Cross country 
          Our cross country team was almost undefeated this year. The boys varsity team lost only to Sherwood. While the varsity girls lost to Hilhi, Sherwood and Wilsonville. A way better season than last year. I was proud to be on the varsity girls team. Anyone interested in running should join cross country!",0,0,0,0,0,0,False
9039d5ce587cc9fc,"""

My two main suggestions are to make smaller improvements to the article and to use more than one source. Unless you are very skilled at proper paraphrasing, using a single source greatly increases the risk of close paraphrasing, i.e. improper paraphrasing, and also leads to a very one-sided view of the subject. I've added two reference to the article with links to their pages on Google books (most of which are visible, at least in the UK). The print copies may also be in the Longy library:
Marco, Tomás (1993). Spanish Music in the Twentieth Century. 
Draayer, Suzanne Rhodes (2009). Art Song Composers of Spain: An Encyclopedia
The previous reference I had added—Romero, Justo (2004). Liner Notes: Joaquín Turina (1882–1949): Piano Music, Vol. 1—is also very useful, especially for discussing his musical style and works chronology. I suggest you use these as your sources for further expansion with the biography on joaquinturina.com] as a back-up only.
 
One thing you could do is separate out the last paragraph (beginning with """"His works include..."""") with its own heading Music and expand the commentary there. For example, he was a very noted composer of art song, which is given short shrift in the article. Much has been written about his approach to incorporating Spanish musical idiom in his work and on his style in general, including its strengths and weaknesses. This is also lacking in the article.
 
Another possibility, is to separate out a section at the beginning of biography to Early years where you discuss his family background and his musical education prior to Paris. The material between that section and Music could be entitled Paris and Madrid and can always be expanded in the future.
 
A third possibility is to expand and rationalize the list of works in the article. The current one has three major problems. First, it excludes many of his important works because it relies solely on those scores available at IMSLP. Secondly, it gives no indication of each work's type. Thirdly, it gives no indication of the date of their composition. Listing them alphabetically, is not a good way to go. If you do decide to concentrate on improving the works list, I suggest using List of compositions by Claude Debussy by genre as a model, although in this case, the list would not be a separate article, but rather continue to appear in the Selected works section of Joaquín Turina.
 
Hope that helps. Best,   """,0,0,0,0,0,0,False
a28d5c53a07788b0,""":Hi Jason, could you please clarify for me which sections you intend for the article, and which bits will be seen only in the footnotes? Thanks  TALK 

""",0,0,0,0,0,0,False
5b5d9747982dd040,"Well, a friendly advise by an administrator usually ends up with not so friendly block ) So, I guess I need to follow. Yet I do sense a hate here. nazis did not ask for a reliable source to prove somebody is Jew, when they murdered 6 millions innocent women, children and elderly. Anyway...",0,0,0,0,0,0,False
850a68a6fdea5d12,"Slim V. 

Wikipediareview.com might be of interest to you.  (Talk | Contribs 25px)",0,0,0,0,0,0,False
e3986275cf5afcde,"""
Hmm... I didn't notice the date-stamps.  That's odd.  - (talk · contribs) """,0,0,0,0,0,0,False
b9dc7db83672a4ca,"""

then why you deleted my cited edits, i myself wrote that ojha contradicted tod many times but in his book """"suprasidh itihaskar james tod ki gatha""""(biography of noted historian james tod) he has praised tod , if you have read tod book foreword then he himself said he wanted future historian to correct his facts and his book is not an outright historical document it was a platform so that future historian can do the building work, what you expect from tod who was first historian about rajasthan that in the first attempt he will write with 100% accuracy. thats the difference mate btw greats(ojha) and failed people(freiteg). ojha is not attacking tod personally even though ojha is a legendary historian who is called by university such as havard and chicago even in british era even though he was a hindi historian and on other side is freiteg who lives in air without achieving nothing.115.241.247.223  """,0,0,0,0,0,0,False
9257a6a399eb0600,"""rules...thanks.  And nothing i've posted on MY talk page violates any of those rules.  I've not said you're a """"bad editor"""" i've not said """"you're a troll"""" i simply stated fact.  That for some reason unknown to me...you have a hard on for changing my talk page.  Which, based on recent history, is a fact.

""",0,0,0,0,0,0,False
4d6aac8e5a910d17,"International Property Rights Index 

Does anyone have some information on this source.  I wanted to confirm it but, when I went to the site, it was just a general thing and I didn't see CEPOS (although it's possible I didn't look enough into it).",0,0,0,0,0,0,False
234eaf142fc6d2f7,"""= Sample of bona fide sources demonstrating, or referring to, official US recognition of Scientology as a religion ===

Here is how the New York Times commented on the 1993 tax exemption: 

The landmark reversal shocked tax experts and saved the church tens of millions of dollars in taxes. More significantly, the decision was an invaluable public relations tool in Scientology's worldwide campaign for acceptance as a mainstream religion. On the basis of the I.R.S. ruling, the State Department formally criticized Germany for discriminating against Scientologists. The German Government regards the organization as a business, not a tax-exempt religion, the very position maintained for 25 years by the American Government. 

I think the NY Times writer clearly expresses the view here that the US abandoned their earlier view of Scientology as a business, as still espoused today by Germany. 

Note that the State Department Report referred to in the NY Times article is the """"Religious Freedom Report."""" The Religious Freedom Reports for Germany have discussed discrimination against Scientologists by the German state almost every year since the IRS decision, referring in 2006 for example to """"certain religious minorities, notably Scientologists"""". 

Following the 1993 IRS decision, the IRS wrote to foreign governments, appending a document entitled """"Description of the Scientology Religion"""" to their letter and stating that various Scientology organizations had demonstrated that """"they were organized and operated exclusively for religious or charitable purposes and that no part of their net earnings inures to the benefit of any private individual."""" 

Media references to the """"Scientology religion"""" (and similar references to Scientology as a religion) are common. 

The Encyclopedia of American Civil Liberties says that """"Despite its legal setbacks, Scientology has achieved full legal recognition as a religious denomination in the United States."""" 

As for the claimed inability of any governmental entity in the United States to determine what is or is not a religion, the United States Court of Appeals, Ninth Circuit, stated in a 1992 decision that """"Indeed, the IRS itself has stipulated in other cases that the Church of Scientology is a bona fide religion.""""; so in the view of that court at least, the IRS has been quite capable of making such stipulations. 

The St. Petersburg Times wrote in 1998 that """"After a 40-year battle, the IRS dropped its tax dispute with Scientology and declared it a tax exempt religion in 1993."""" 

Such sources cannot be dismissed with a wave of the hand as Scientologist """"misrepresentation"""". 466 

==""",0,0,0,0,0,0,False
1f345d8e0f27151c,"""
Thanks for the reply to my original comment. Certainly you did not label anyone, that's why I wrote """"hint"""" and """"prejudice as"""". However, it doesn't have much to do with the appeal and block that is based on the assumption that I intentionally tried to manipulate your post and then criticize it in the same edit, which is not true. I was browsing different websites at the same time, and I wrote one sentence in the wrong place when switching a browser tab - the sentence makes no sense in your comment. ' """,0,0,0,0,0,0,False
17a7a23459533771,this 21 year old user seems to have some delusion that you care?68.231.15.56,0,0,0,0,0,0,False
b1001d6b77882fa9,"""
 I asked you for help on a page, You disagreed and were all """"cocky"""" about it. NOT HELPFUL AT ALL. Then after Coming down on me like I was WRONG. The other editor Realized I WAS CORRECT AND CHANGED THE PAGE ANYWAY . Now you've turned in to what appeared to be a simple mediation request in to a few WEEK thing """"watching"""" my page . might want to get more sleep . 73.193.195.69  """,0,0,0,0,0,0,False
ac7ef38fbb10a59b,"""

 You no for good..rascal... 

I give u proof that dhoni is a rajput chk it http://my.opera.com/AaryanRajput/blog/. You mother fucker you bastard u biased ronchos...the bastard gujjar suppporter.. I am a badgujjar and i am a rajput..why are u vandalising our histroy by removing my content..u suckdickeer.. Y u add contents about other castes.. Badgujjars are raghav and are rajputs... u bastard.,..

Proof taht badgujjars are rajputs.. chk.. http://ebadgujar.com/history.html

Retrieved from """"http://en.wikipedia.org/wiki/User_talk:SpacemanSpiff""""""",1,0,1,0,1,0,True
c9144585fe8f3185,"25 ARTICLES 

There were 25 ARTICLES total.",0,0,0,0,0,0,False
fc7850ee5dbed0f0,"Hello friends, Hank Chapot from California here. Why is there no information about the pollution legacy of this plant? I am researching  gas manufacturing plants in the US, and the pollution story is important. Think about including the legacy of ash, cinder and liquid wasste from huge furnaces.",0,0,0,0,0,0,False
63c44599fce8f0c2,"Basically, homosexuality lowers productivity, which, through natrual law, would make it a disorder.",0,0,0,0,0,1,True
69ac286cc164b1ac,"T1 deletes 

Hi. WP:GUS is new to me but at first read I see that the userboxes are to be transferred to outright deleted! Could you please supply me with the code for these boxes please: Template:User Alternattiva Demokratika and Template:User Partit Nazzjonalista. My humble suggestion is that you create a user subpage and throw in all the templates you delete  users can then, on own initiative, copy the userbox to their own /Userboxes/ directory and delete it from your subpage; and you may also make a sort of automatic removal after say 1 or 2 months. └ '''''' / talk ┐",0,0,0,0,0,0,False
ce0f7b8231b6c2b1,"""Acupuncture HAS been proven effective in every single study ever conducted. The criticism that fanatic skeptics extremists have of it is that, while the difference between acupuncture and no treatment is very very large in every case, the difference between acupuncture and so-called """"sham"""" acupuncture is small, sometimes even clinically insignificant.

But this phenomenon makes total sense when we take into account the fact that this """"sham"""" acupuncture is not analogous to placebo at all, but in fact is strikingly similar to a very authentic traditional style of Japanese acupuncture (shallow needle insertion/non-penetration, alternate acupoint and meridian location, etc) that has been in common use for centuries are is still widely practiced to this very day.

The fact is, acupuncture is effective, and its silly to even try to test it against a placebo in the first place, because its not a pill or a drug or a substance that lends itself to such methodology. 

So what if some of acupuncture's effects originate in the mind? TCM theory itself states that, in therapy """"the mind leads the qi, the qi leads the blood"""", indeed predicting itself the main criticism that fanatic skeptic extremists have against it.

Its time to realise that Chinese Medicine is a valuable body of knowledge and lore, and to end the racism and xenophobia that insists that only Western culture is capable of developing an effective system of medicine. Afterall, if Chinese Medicine in so ineffective, how come the population of China is so much bigger than in Europe, where Western Medicine developed?  

""",0,0,0,0,0,0,False
2a177ad512458c20,"""/08)

The definition of """"injury"""" certainly comes into play. I happen to have FOP. My jaw fused likely due to a dental procedure. My knee (which happened AFTER my jaw) was due to an incident in Hawaii involving a minibus with a rental car company. My right leg is now going through an episode that does not correlate with any remembered injury or strain. (steve 5/27""",0,0,0,0,0,0,False
