id,comment_text,toxic,severe_toxic,obscene,threat,insult,identity_hate,is_bad
978440b4d01399be,"Ishaich 
The Reggae Underground Uderdog As Known By Many,His First Album Title False Preachers Is Amazing. As A Producer Ishaich Has Reproduce The Album In More Root Dub Reggae Style ,Boomshot Check Ishaich Out On URL http://www.myspace.com/ishaichreggae.",0,0,0,0,0,0,False
e77f06c9f7ab946b,"Thank you for experimenting with the page George Washington on Wikipedia. Your test worked, and has been reverted or removed. Please use the sandbox for any other tests you want to do. Take a look at the welcome page if you would like to learn more about contributing to our encyclopedia. Thank you for your understanding.  |talk|popups",0,0,0,0,0,0,False
a44edb225e9d182b,"Full table of functions and operators

It would be great if someone could put together a full table of all the APL functions and operators with their meaning.",0,0,0,0,0,0,False
8f0740f86a82ffe5,"""

 Kim Jong il 

It seems that the current blurb wasn't what was approved, and a """"new article"""" with recycled content was added to the repertoire and linked in the blurb. In light of the problems with the Death and funeral of Kim Jong-il article, I suggest that you reverted to that blurb on ITN. Cheers,  ¡digame! 
Problems like what? There was a paragraph that you didn't like, but you removed it. So, what's the problem now? The alternative is that the lion's share of that information will be squeezed into the Kim Jong-il article, which may or may not be okay. But, how the parent article is now, at least  with a splintered section  is worse than how the daughter article is.  '''''' """,0,0,0,0,0,0,False
ec3d3e75fd964b96,"""
Thanks! Merry Christmas to you too. -  (✉ | c) """,0,0,0,0,0,0,False
8d76e9ea2094e531,From the Palestinian Football Association in Arabic The Redeemers are the first to qualify for the semis of the Challenge Cup with a duality against Myanmar.,0,0,0,0,0,0,False
c440e61455fba40d,"Spam
You have a right to raise the deletion of PayPay at deletion review but I doubt whether you will find any support. It was pure advertising.   (Talk | contribs)",0,0,0,0,0,0,False
87dc5276b5f9e02e,I tell the user WIkipedia is not a collection of lists. talk/contribs,0,0,0,0,0,0,False
62d8b5de9266e888,"""
Hi.  Thanks for contacting me.  Unfortunately Im not very good at Japanese.  However there are many wikipedians who live in Japan on the en.wikipedia.  I suggest you leave a note at Wikipedia:WikiProject Japan to see if anyone there can help.  Thanks. (talk) """,0,0,0,0,0,0,False
5bfd3a961ad388da,I have taken the time to fix what i believe you think is wrong !!,0,0,0,0,0,0,False
cca401a08154edf6,"""
Andrew, I was in two minds about including AD. The only reason to include it was because people are unused to three digit years. At least I am! ;) Anyway, I'm happy to see it go. I love simplicity, just won't surrender it unless clarity isn't thrown out with the bathwater. As I said, I'm content. Explaining the """"nearest 50 years"""" rule is great. )
Also, I was going to explain the contents were only as specific as chapter. You have done this in a very neat and clear way, thank you! Great to have you at work on things!
Yes, I thought about linking the books or not. The main argument against was that it took so long to enter them! However, the point of linking every repeated entry in a sortable list imo is that people may sort on city, for example, to see manuscripts near their home, say. If they see that Thessalonians is in a university library 125 miles away, maybe they will click on the link to Thess to see what Wiki editors have said about the book. Instead of looking for the first instance of Thessalonians in the table, or trying to decipher the abbreviation they just click on the field in the record they are looking at.
I agree about not over-Wiki-ing, especially in the body of an article, and especially if different words are given the same link. Tables, by their nature are speedy reference systems, I like the idea of giving people just one click to follow up locating a record of interest.
One example of how I might use the table is to add a """"Textual criticism"""" section to articles on NT books that don't have one already. I'd sort the table by the Contents field (I know it's not perfect), view the data relevant to a book and click through to it.
Another use is to check just what 1 Corinthians chapters 10-11 contain. That article actually has links to specific chapters. Some of us know what's in chapters, most won't. Though, admittedly, not all articles on NT books go to specifics on chapters, but maybe in time they will.
Now the work is done, it seems like a pity to lose it. Rest assured, I'm not going to be writing articles with every second word Wikified. ;)  """,0,0,0,0,0,0,False
68f4346ef0365d92,"""
Replied on editor's talk page.  chat """,0,0,0,0,0,0,False
3566742bd81d034f,See User talk:Daedalus969#Re: User talk:Scepia.23Help regarding userboxes.,0,0,0,0,0,0,False
a5f7a7f3680623ea,"""

Speedy deletion of Perogitives
 A tag has been placed on Perogitives, requesting that it be speedily deleted from Wikipedia. This has been done under section G1 of the criteria for speedy deletion, because the page appears to have no meaningful content or history, and the text is unsalvageably incoherent. If the page you created was a test, please use the sandbox for any other experiments you would like to do. Feel free to leave a message on my talk page if you have any questions about this. 

If you think that this notice was placed here in error, you may contest the deletion by adding  to the top of the page (just below the existing speedy deletion or """"db"""" tag), coupled with adding a note on the article's talk page explaining your position, but be aware that once tagged for speedy deletion, if the article meets the criterion it may be deleted without delay. Please do not remove the speedy deletion tag yourself, but don't hesitate to add information to the article that would would render it more in conformance with Wikipedia's policies and guidelines. we need to talk.☆  """,0,0,0,0,0,0,False
6eb060c373915f40,"""Actually, """"God died"""" is »Gott ist gestorben«. Also, both in English and German, God and Gott'' are capitalized.

209.212.5.67  

""",0,0,0,0,0,0,False
421eb28657e0c934,I've heard it used within the UK,0,0,0,0,0,0,False
d7c14e2a60c9b1ed,I disagree with you about what should be included in the article.,0,0,0,0,0,0,False
b60c7826e9b8e130,"""

Ethnic Violence
I think the following paragraph should be removed from the article -

It has been suggested that the random violence was a delayed response to crime perpetrated by other middle easterners, such as gang rapes that occured in 2000 and 2002.

My main problem with it is that the claim being put forward is totally unsourced and unsupported. Yes, whoever put it in has provided an article from the Australian as a source. However, if you actually read this article, it doesn't say anything of the sort about the violence being some kind of delayed response to events in 2000 and 2002. In fact, it only mentions rape once. Here is the relevant section of the article -

In an article on this page nearly two years ago (""""Don't turn a blind eye to terror in our midst,"""" January 12, 2004), I argued that the increasing frequency of racially motivated attacks on young Australian men and women - including murders, gang rapes and serious assaults by young men of Lebanese Muslim descent - would rise dramatically throughout Australia. These problems remain widespread and have been documented in the ensuing two years.

So no mention of any kind of delayed response. Therefore, the idea is completely the POV of whoever wrote it, hiding behind a misrepresented source. It should go.""",0,0,0,0,0,0,False
6cd04e51d663c03f,"Hello from Philipo   

I just love what you've done with the place.  The new carpet is to die for!  Anyways, toodles poops.
- San Philipo",0,0,0,0,0,0,False
0bef92c06ae57362,That's a cute response- I don't care about you. All I care about is the wide-spread acknowledgement of Wikipedia's illegitimacy,0,0,0,0,0,0,False
6511b216020d971d,"See Wikipedia:Sockpuppet. I dont think the info is misleading in the sense that Clarkson said you can buy a gun and bullets and yet not a drink in the US without a passport and it is our job to record what he said not to comment on the truth or otherwise of his comments. I neither know nor care whether he said is true or not and I dont believe we are evn allowed to say whether his comments are true or not as that would count as original research. The comment seemed fine the other day when i passed my editing hand over the article. There are some political leftie types who edit this article but I am not one of them,",0,0,0,0,0,0,False
5428400133033b16,"Frank Lloyd wright 

hi all, first of let me state i like Frank Lloyd Wright's work, the 'water fall' hoose is a favourite, but what is it with the near constant (ok not constant, but you get my drift) mentioning of FLW buildings in DYK?",0,0,0,0,0,0,False
aeb7a1647d31bfbd,"Hello! Some of the people, places or things you have written about in the article Nikolas Tryfonos may not be sufficiently well-known to merit articles of their own. The Wikipedia community welcomes newcomers, and encourages them to become Wikipedians. On Wikipedia, each user is entitled to a user page in which they can describe themselves, and this article's content may be incorporated into that page. However, to merit inclusion in the encyclopedia proper, a subject must be notable. We encourage you to write or improve articles on notable subjects.    tock",0,0,0,0,0,0,False
4d438ad65b9d370e,"It would be nice of you not to remove text or blank sections as it violates many rules of wikipedia, regardless or not if the text is civil...",0,0,0,0,0,0,False
5bd6e9073c452614,"""

 Please stop your disruptive editing. If you continue to vandalize Wikipedia,  you will be blocked from editing.  TalkCs """,0,0,0,0,0,0,False
c38eddcd55a3867e,"58, 19 September 2006 (UTC)",0,0,0,0,0,0,False
5ee2d1971dd84dcf,That sounds acceptable.,0,0,0,0,0,0,False
3241c60d611fd418,REDIRECT Talk:Criticism of Dish Network,0,0,0,0,0,0,False
218e6428ce97ea24,"""

 Re: Prospective Mega Man music article(s) 

Sure, I'm willing to give it a shot. No promises on GA status- it can be difficult to do if there's not a lot of reception and development information out there, but it will still be better than the scattered stubs we have today. I do think that it will need to be split up into multiple articles- Square Enix Music Online is telling me that there are 40 albums, which is a bit much to put into one article, even a list. I'll let you know when I start working on it. N """,0,0,0,0,0,0,False
726c781af07392ce,"""
""""Publications Analyst"""" could mean anything. It could mean his job was to look for spelling errors and to make sure the pages weren't printed upside-down.  """,0,0,0,0,0,0,False
595b99f86faf9c27,"""
OK, that's promising.  I can't find anything online, but if you have sources for it having had a market and a fair, they can go in the Liphook article, and we then have some evidence for Liphook being a town.  Whether or not one page on Hampshire County Council's website calls Liphook a town is irrelevant; it's unsourced, and plenty of other pages on their site refer to it as a village.  If you have some specific places in mind on this list which don't fit the criteria, then by all means let's look at them, but Basingstoke, Milton Keynes and Eastleigh fall into the """"generally referred to as a town"""" category, so should be included under current guidelines.  talk """,0,0,0,0,0,0,False
c54a04e3b02f0f9e,Kanaria is amazed at this ~kashira!,0,0,0,0,0,0,False
52237043e700668b,Pre-advertised personal agendas are never a good thing for Wikipedia. WP:EL was quoted long ago to our assailant but I am guessing he didn't read it. D . His talk page ranting vios the {talkpageheader} a bit. I could be all snakelike and delete it. But the editors attack actually promotes librarian edits. As I've said all along... 156 make no mistakes D . He'll earn an NPA block for attitudes like that.  People need to lighten up in here and have more fun. D,0,0,0,0,0,0,False
2433795580d53378,"""

Let's look at some of the prose from the lead, shall we? """" Plato's writings have been published in several fashions; this has led to several conventions regarding the naming and referencing of Plato's texts"""" Who writes this garbage? Is the writer of this sentence even fluent in English? My guess is no.""",0,0,0,0,0,0,False
2909839b302075d1,"Leuren K Moret

You commented on Meredyth's request about the degree status of Leuren Moret.  I just wrote this on her talk page
Leuren K Moret
 
You asked if Leuren Moret has a PhD degree. She does not; she dropped out of the UC Davis doctoral program in Geology in the mid-1980's. I have an e-mail from the Department confirming that fact. Moret has done NO independent scientific research. She was given co-authorship of three papers by two UC Berkeley doctoral candidates, now both former Department Heads of major universities. I will gladly correspond with you or anyone else interested in Moret. My information is not posted on Wikipedia because I am considered the original source since I am the one who made the California Public Records Act request to Lawrence Livermore and I am the one who has found and corresponded with her former peers. I have deep intererst in Moret, Douglas Lind Rokke, Rosalie Bertell, Asaf Durakovic, Christopher Busby and the entire group that I have come to call the anti-depleted uranium jihadists. All of them hasve also morphed into being experts on Fukushima because that is where the money and attention are now. DUStory dash owner at yahoo groups dot com",0,0,0,0,0,0,False
cf64e7dad0623141,"""

You have been blocked from editing Wikipedia for making legal threats against another editor.  For more information, plase see WP:NLT   e|t||c|m """,0,0,0,0,0,0,False
5d13ffa411c85743,"By not responding to the survey, and providing cryptic explanations for why your userpage says you attend UCSD, it is both implied and reasonably inferred that your knowledge of UCR is limited - the assumption I made (and I stated it as an assumption) was perfectly in order.  With your most recent response, it is clear that you have some knowledge of the campus, itself, and I will assume that this is a response to Question #2 above.  Keep in mind that if you had just stated what you just did, it would have saved at least 3-4 paragraphs of nonsense discussion in this TALK page.  Your unwillingness to show at least an element of good faith is not looked upon favorably in my eyes, especially since Amerique and Danny were good enough to cooperate.",0,0,0,0,0,0,False
d9cf4c105216071d,"""
Thanks, but how do you find the """"diff"""" page/view? I have no idea.  I would think that an improper report that showed enough merit; an admin could take a look and find the truth in it?mps_comb MFA """,0,0,0,0,0,0,False
8b36cf96e9e2c6b1,"""::Do I have to repeat ?

1. Karadžić was/is esteemed as an ethnographer, reformer of Serbian langauge and culture, as well as folklorist.

2. Karadžić's work consisted, among other things, in misappropriation of Croatian cultural heritage 8the balald """"Hasanaginica"""", first published by Fortis, has nothig to do with Serbs-or, Bosnian Muslims, for that matter. It is a purely croatian song which VK """"sold"""" as a """"Serbian song"""".) Also, his work in lexicography is unthinkable without Croatian heritage-for instance, in his 1847 translation of the New Testament, he explicitely stated he had coined ca. 300 new words. Later investigations http://wwwuser.gwdg.de/~vbockho/vbockhopublikationen.htm have shown that Vuk has simply took more than 90% of his """"new words"""" from Joakim Stulli's Croatian dictionary.

3. but, it's the ideology that matters. Starčević had completely unmasked Karadžić's myth on štokavians-Serbs. And this part of Karadžić's ideology is what even contemporary Croatian linguists find reprehensible: http://www.matica.hr/MH_Periodika/vijenac/1999/135/tekstovi/08.htm, http://www.matica.hr/MH_Periodika/vijenac/1999/138/tekstovi/06.htm  

""",0,0,0,0,0,0,False
af24fe1e61577ca8,"""
Since I have never met Graziosi, it would be obnoxious and despicable for me to call him (a human being like myself and yourself) a """"worthless piece of crap""""; and in fact, I did not do so.
But since I've been writing professionally for thirty years, I do reserve the right to call a piece of promotional drivel a piece of promotional drivel. As User:CorporateM, himself a marketing professional, can attest, I am quite firm in insisting that promotion and publicity find no toeholds here. The piece you posted was entirely composed of promotion: of peacock words, of first-naming and gleeful unsourced claims of marvelousness and a pep-rally tone that may be acceptable in a marketing brochure aimed at the desperate and credulous, but has no place in a reference work such as this. I had naively assumed that everyone understood this by now.  | Talk 
""",0,0,0,0,0,0,False
f1c4a78e1b229f1f,"06:41, September 11, 2005 (UTC)",0,0,0,0,0,0,False
afdd08ae93f3e381,"In defense of my edit to add Transformers to the list of film examples, I can think of no more authoritative source to state that a particular item is a MacGuffin than Roger Ebert.  As someone else noted in the revert of my edit, Roger Ebert does not rely on Wikipedia to make this determination - he relies on his professional judgement and merely directs those who don't know what a MacGuffin is to this page.  Great press for Wikipedia!  I'll admit that I thought it would be clever for those so directed to find the Allspark in Transformers specifically listed as a Macguffin, but that does not detract from its timeliness and relevance as an example.",0,0,0,0,0,0,False
3214eed406a9b618,"Missed that particular one... lots of little places in that part of the Costa Grande. Worth another trip one of these days. I'm working on the articles in order of visit. Finished with Aporo, Michoacán (passed through on the way and the church caught our eye) and Angangueo. Tlalpajahua is next.",0,0,0,0,0,0,False
d23d5d251871860d,REDIRECT Talk:It's a Wonderful World (1939 film),0,0,0,0,0,0,False
67f25dc1650fa63d,"""

 Been a while. 

Happy belated: birthday, Merry Christmas, Happy New Year, and Groundhog Day.

Take a break from all the WP nannying. Hope you're doing great @ MIT.

Take another look at December 2008’s and last month’s archived portal pages and see if they work correctly on your end. Shades of Extreme Home Makeover - etc.

This may be the closest I get to re-mastering old films, like they now have to do for Blu-Ray. Feels like it, fun but tedious.

Some of these archived portal pages I've trundled through going back to Jan of '08 (so far) succumb to table-formatting bugs (on my platform [Tiger/Safari (+FF3)]). So I kludged the position of the calendars. But these two months work fine. No clue as to why they break. Is there a documented bug? This seems to be some kind of CSS error.

The Portal:Current events/How to archive the portal page must not be visited very often of late, so I'm attempting to make its link more prominent by adding a comment above the """"fold"""". Don't have a clue how many editors might contribute to the upkeep of this, though.

Here are handy linx for you to peruse these pages, only the last 2 have reconstructed sidebars As Of This Writing (hereinafter """"AOTW""""):

January 2008 (works okay on my plat)

February 2008 (broken, so it's kludged)

March 2008 (okay)

April 2008 (okay)

May 2008 (works okay, International hols are an embarrassment [why just May?])

June 2008 (works OK)

July 2008 (breaks with prescribed table formatting, so it's kludged)

August 2008 (OK)

September 2008 (OK)

October 2008 (OK)

November 2008 (also breaks so it's kludged. Don't know what'll happen if we attempt to reconstruct & restore a local [temporally speaking ;)] sidebar)

December 2008 (Okay and complete, with the important comment that it's an archived section)

January 2009 (Also OK, as above)

So pass the word along that some spadework has been done, and it's as self-explanatory as I can manage to make it. Thanx again for all the great work on this design, unjustly neglected.

Now to wake up our 2.5-year-old. Yes, it's been a while.

  """,0,0,0,0,0,0,False
8f2b340807afd0ac,"Railroad yard redirects here?
Why is this, since this is only about one type of railroad yard? Or is this the only kind of railyard, and the intro is wrong?   09:39, 26 Feb 2005 (UTC)",0,0,0,0,0,0,False
786e9cf5f530cd3a,"Fahnestock clip 

Hi - I noticed on the talk page for Fahnestock clip that you said you have images to add to the page, if someone can do some work on them.  I might be able to help.  What needs to be done?",0,0,0,0,0,0,False
a6ac2afca2fdcc30,"""
Okay RWP is offcially on iTunes. of War  Go 'Skins!  """,0,0,0,0,0,0,False
5de3ad560e002f64,"I guess, or you could anyway, but w/ no feedback. lol",0,0,0,0,0,0,False
aee9ca2a3e71cf6c,"Please comment on Wikipedia:Village pump (proposals) Media Viewer RfC 
You are being notified because you have participated in previous discussions on the same topic.",0,0,0,0,0,0,False
7b826b27b8364909,"Wanted Poster 

It looks like a photoshop hackjob by activist group www.lindsayhawker.com  . It is not an official poster (in the sense of being made by any law enforcement agency or governmental agency).

Is it an appropriate image to use on this page? Does it add to understanding of the issue? Is it spam?

I am also rather skeptical of its classification of fair-use for non-free images.",0,0,0,0,0,0,False
b7f6e633fb77cc81,"""

You say """" There SHOULD be a disclaimer to help prevent users from accidently seeing images on the article page"""". This has been discussed, rehashed, and flogged to death over and over again. The short answer is: we have Wikipedia:Content disclaimer, and that's the only disclaimer we want, or need. For context, see the faq. For the gory details, read the archives.  (𒁳) """,0,0,0,0,0,0,False
1e25b13736c274ab,"Reply to Nolelover 
Wow, thanks for being so considerate! D And it is quite alright about the page; there are rules, I should know. By the way, I am not actually new here. I've been here for a while, but never for too long a time because I could never really get the hang of it here. (After a while, I actually started contributing to the minor/ other wikis like Villains Wiki and TvTropes where the contributing and editing are not as precise as here on the main Wiki) Although, I was able to successfully create the Carver (film) page. 

Also, I'm not really all that into 4chan, but I did enjoy Ruby Quest and I thought that it, and the impact it had on the /tg/ community was worth noting on its own page. (or at least, the page probably needed some more work and better references)

...Anyway, thanks again for your support!",0,0,0,0,0,0,False
9a360965e973c237,"""
Wikipedia depends on WP:V. If a reliable source mention there is a NMD in Japan, we have to add it. The quote from the book is """"In Japan, there is a national masturbation day. Many websites boast about May being International Masturbation Month in which, among other activities, people are encouraged to get involved in masturbate-a-thons, various forms of self-loving, and mutual sexual play."""" This reference is checked by   Talk """,0,0,0,0,0,0,False
02d51858d2d65891,"It is obvious that you do not understood the third opinion above, see the text about dialektism as a good method to write about a controversial subject. If you want to include comments from CMA's president you don't start with deleting the parts that Mr Clements probably thinks is the most important.",0,0,0,0,0,0,False
db4409a4c6f0d184,"""{|width=""""170"""" align=""""left"""" cellspacing=""""4"""" cellpadding=""""4"""" style=""""border: 2px solid #000000; font-size: 100%; padding: 4px; margin: 0 1em; margin-right:0; background-color: #FBA0E3;clear:right;""""
|-
|align=""""left""""|Words are loaded pistols. — Jean-Paul Sartre
|}

An intellectual is someone whose mind watches itself. — Albert Camus

Sarcasm: the last refuge of modest and chaste-souled people when the privacy of their soul is coarsely and intrusively invaded.  — Fyodor Dostoyevsky

""",0,0,0,0,0,0,False
a4c725866805b561,"Gun politics in the United States 

  I agree with .   Clearly Santilak is using up his usual bag of tricks. SantiLak, please discuss the article courteously and professionally. 2.177.207.221",0,0,0,0,0,0,False
9f2a860c43e42ec4,"""

 Please stop. If you continue to violate Wikipedia's no original research policy by adding your personal analysis or synthesis into articles, you will be blocked from editing Wikipedia. {{#if:Telebisyo.com discussion forum entries and Yehey.com blog posts violates WP:RS, which clearly states that """"Reliable sources are credible published materials with a reliable publication process; their authors are generally regarded as trustworthy or authoritative in relation to the subject at hand."""" The author of your Telebisyo.com discussion forum entry """"reference"""" is anonymous and the author of your Yehey.com blog post """"reference"""" calls him/herself """"Popz Cooler"""". By using such things as reference you are, in effect, destroying the credibility of WP. If you can find articles from reputable newspapers or respected third-party websites that support your original research then your edits will be most welcome.|Telebisyo.com discussion forum entries and Yehey.com blog posts violates WP:RS, which clearly states that """"Reliable sources are credible published materials with a reliable publication process; their authors are generally regarded as trustworthy or authoritative in relation to the subject at hand."""" The author of your Telebisyo.com discussion forum entry """"reference"""" is anonymous and the author of your Yehey.com blog post """"reference"""" calls him/herself """"Popz Cooler"""". By using such things as reference you are, in effect, destroying the credibility of WP. If you can find articles from reputable newspapers or respected third-party websites that support your original research then your edits will be most welcome.|}} –   

""",0,0,0,0,0,0,False
6cf59cbe1c744364,"""

 Ororiod people 

Ha!  I was worried when I saw the article that I had just missed it when looking for it earlier; checking the page history though, it was created today, so I can't feel too bad.  Thanks, ➪HiDrNick! """,0,0,0,0,0,0,False
d0ea709218247e47,"Re your message 

The votes were wrong, so I changed them to be correct. Your message on my page will now be removed. No further response from you will be required at this time.",0,0,0,0,0,0,False
b839c0a4c1ea43ec,""":That actually looks like a really great idea but one thing concerns me. The article says it is listed by population but it seems to be listed in alphabetical order instead. Perhaps we can add multiple lists to this article?  (Talk·Contribs) 

""",0,0,0,0,0,0,False
65e558ae6bbccd12,"If you need help with resampling images, let me know. It is one of my fortés.  t • @",0,0,0,0,0,0,False
40220e7270a20004,"I'm sorry, I don't understand, could you see if you can make your point more clearly.",0,0,0,0,0,0,False
dae1070bd33e0b76,The footnote at the end of the paragraph covers the entire paragraph. You are welcome to look up the material.,0,0,0,0,0,0,False
b50f23585091cc42,"Warning 

Please do not remove content from Wikipedia. It is considered vandalism. If you would like to experiment, please use the sandbox. Thank you.   (talk)",0,0,0,0,0,0,False
87e6461c6c289ad1,"""::My mistakeI meant """"blocked."""" However, if you see fit to uphold the double standard, thats your choice. cheers.  

""",0,0,0,0,0,0,False
7ec06afed20aec32,""", 5 June 2014 (UTC)
 *sigh* Hi Sally. Let me grab  in here and see what his explanation is.  (talk) (cont)  15:39""",0,0,0,0,0,0,False
